pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SL,2025-09-25,83.4,-1.55,5.65,"Ober, Bailey",592626,641927,field_out,hit_into_play,,,,,6,"Joc Pederson grounds out softly, third baseman Royce Lewis to first baseman Edouard Julien.",R,L,R,TEX,MIN,X,5.0,ground_ball,0,0,2025,0.27,0.82,0.7232878060514436,2.375149913244505,,,,2,6,Bot,113.23,162.23,,,,,4.780303786625422,-121.50451011776342,-2.7873086796096005,1.781016203523783,22.16533980149053,-23.70957200258268,3.56,1.69,27.0,50.2,0.0,84.9,2063,7.1,776183,543877,666397,665019,668904,686797,668885,621439,676812,53.45,0.087,0.082,0.0,1.0,0.0,0.0,1.0,41,1,Slider,0,1,0,1,1,0,0,1,Infield shade,Standard,187,-0.019,-0.26,72.7,8.0,0.087,0.26,88.0,-1,-1,0.327,0.327,29,33,30,33,3,2,5.0,1.0,,1.0,2.43,-0.27,0.27,23.1,17.22282291041687,-37.131051343099216,32.43435761573245,25.898773780309668,44.912793627756905
CH,2025-09-25,82.2,-1.56,5.76,"Ober, Bailey",680737,641927,strikeout,swinging_strike,,,,,14,Michael Helman strikes out swinging.,R,R,R,TEX,MIN,S,2.0,,2,2,2025,-1.48,0.26,0.5123096449174342,1.1710741884505786,,,,1,6,Bot,,,,,,,7.6415696056566285,-119.39254837433931,-4.359986039040428,-15.60006864724351,23.836171328966316,-28.99189365843482,3.66,1.7,,,,83.0,2097,7.0,776183,543877,666397,665019,668904,686797,668885,621439,676812,53.51,,0.0,0.0,1.0,0.0,0.0,,40,5,Changeup,0,1,0,1,1,0,0,1,Strategic,Standard,257,-0.025,-0.228,31.4,6.8,,0.228,,-1,-1,0.352,0.352,29,29,30,29,2,1,5.0,1.0,,1.0,3.13,1.48,1.48,30.3,-4.361712908321106,23.749635107861295,29.38743899301768,39.64878170904461,13.091014438452198
CH,2025-09-25,82.2,-1.59,5.79,"Ober, Bailey",680737,641927,,foul,,,,,7,Foul,R,R,R,TEX,MIN,S,,,2,1,2025,-1.62,0.41,-0.3433448706649435,2.189388684619488,,,,1,6,Bot,,,,,,,6.056164515056473,-119.61118319897814,-2.4565797404176566,-16.768118741180263,22.618262561350964,-27.964115053757173,3.66,1.7,4.0,31.5,-28.0,83.4,2138,7.0,776183,543877,666397,665019,668904,686797,668885,621439,676812,53.47,,,,,,,,40,4,Changeup,0,1,0,1,1,0,0,1,Standard,Standard,246,-0.009,-0.07,66.2,8.7,,0.07,88.0,-1,-1,0.361,0.361,29,29,30,29,2,1,5.0,1.0,,1.0,2.96,1.62,1.62,23.9,23.05468696032015,-41.22279640944312,29.760805153903735,29.598238192078313,54.53214480056956
FF,2025-09-25,87.3,-1.5,5.65,"Ober, Bailey",680737,641927,,called_strike,,,,,6,Called Strike,R,R,R,TEX,MIN,S,,,2,0,2025,-0.81,1.18,0.4358961646900571,2.837213083194211,,,,1,6,Bot,,,,,,,6.430514462367971,-127.06921470179368,-3.150634308559551,-10.064423065981153,23.923209761010433,-18.87331339407471,3.57297316054164,1.6316916633046,,,,88.9,2322,7.1,776183,543877,666397,665019,668904,686797,668885,621439,676812,53.39,,,,,,,,40,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,224,-0.008,-0.066,,,,0.066,,-1,-1,0.369,0.369,29,29,30,29,2,1,5.0,1.0,,1.0,1.79,0.81,0.81,22.8,,,,,
FF,2025-09-25,88.8,-1.57,5.66,"Ober, Bailey",680737,641927,,ball,,,,,3,Ball,R,R,R,TEX,MIN,B,,,1,0,2025,-0.86,1.15,0.5200506379756968,3.4659757320411373,,,,1,6,Bot,,,,,,,7.044838891118816,-129.28642037012523,-1.812015381523486,-11.07574730308179,23.996547205711295,-18.976978840789236,3.66366132533804,1.72194056482418,,,,90.6,2265,7.1,776183,543877,666397,665019,668904,686797,668885,621439,676812,53.41,,,,,,,,40,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,217,0.008,0.071,,,,-0.071,,-1,-1,0.361,0.361,29,29,30,29,2,1,5.0,1.0,,1.0,1.71,0.86,0.86,23.3,,,,,
FF,2025-09-25,88.1,-1.47,5.67,"Ober, Bailey",680737,641927,,ball,,,,,2,Ball,R,R,R,TEX,MIN,B,,,0,0,2025,-0.67,1.24,0.2603801087321006,3.602397685689507,,,,1,6,Bot,,,,,,,5.6931344538750475,-128.27265388263996,-1.540513072511679,-8.566407266816768,25.155193325409783,-18.36672423700832,3.56972091820618,1.69064312125648,,,,89.6,2179,7.1,776183,543877,666397,665019,668904,686797,668885,621439,676812,53.44,,,,,,,,40,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,214,0.005,0.039,,,,-0.039,,-1,-1,0.356,0.356,29,29,30,29,2,1,5.0,1.0,,1.0,1.68,0.67,0.67,23.9,,,,,
SL,2025-09-25,82.2,-1.55,5.7,"Ober, Bailey",677649,641927,field_out,hit_into_play,,,,,2,Ezequiel Duran pops out to catcher Christian Vázquez.,R,R,R,TEX,MIN,X,2.0,popup,0,0,2025,0.2,0.71,0.1927065864983167,2.9308639100915874,,,,0,6,Bot,128.2,198.44,,,,,3.6076164715161982,-119.84293109537512,-1.2059295279816955,1.3635747660994142,20.53006841823384,-25.298878304179595,3.43,1.6,14.0,76.5,81.0,83.7,2031,6.9,776183,543877,666397,665019,668904,686797,668885,621439,676812,53.56,0.008,0.007,0.0,1.0,0.0,0.0,3.0,39,1,Slider,0,1,0,1,1,0,0,1,Standard,Standard,181,-0.04,-0.259,72.4,7.5,0.008,0.259,88.0,-1,-1,0.396,0.396,29,26,30,26,2,1,5.0,1.0,,1.0,2.62,-0.2,-0.2,23.2,10.279224260430812,-5.767265750461191,20.38153715019461,35.06898947497413,32.11392010028165
SL,2025-09-25,83.4,-1.51,5.69,"Ober, Bailey",641856,641927,field_out,hit_into_play,,,,,1,"Billy McKinney grounds out softly, pitcher Bailey Ober to first baseman Edouard Julien.",R,L,R,TEX,MIN,X,1.0,ground_ball,0,1,2025,0.4,0.52,-0.3043762102945881,2.7544923159913735,,,,2,5,Bot,140.17,179.91,,,,,2.029382856250585,-121.50830848108694,-1.3646880818173877,3.543862821559774,23.446411053684415,-26.92932663505456,3.16,1.46,3.0,53.5,-47.0,84.6,2134,7.0,776183,543877,666397,665019,668904,686797,668885,621439,676812,53.53,0.276,0.248,0.0,1.0,0.0,0.0,1.0,35,2,Slider,0,1,0,1,1,0,0,1,Infield shade,Standard,187,-0.014,-0.217,63.5,6.5,0.276,0.217,88.0,-1,-1,0.354,0.354,29,30,30,31,2,1,5.0,1.0,,1.0,2.74,-0.4,0.4,29.9,14.59404951822066,11.746289135968675,28.76381781896639,41.77857824405051,24.510883360788505
SL,2025-09-25,84.3,-1.48,5.65,"Ober, Bailey",641856,641927,,swinging_strike,,,,,14,Swinging Strike,R,L,R,TEX,MIN,S,,,0,0,2025,0.35,0.88,0.8869325137630586,2.1102607547454832,,,,2,5,Bot,,,,,,,4.860574746760082,-122.644947887751,-3.6387512503110977,2.628582652544008,23.933466315516032,-22.786904131505484,3.16,1.46,,,,85.5,2140,7.1,776183,543877,666397,665019,668904,686797,668885,621439,676812,53.45,,,,,,,,35,1,Slider,0,1,0,1,1,0,0,1,Infield shade,Standard,208,-0.003,-0.043,,,,0.043,,-1,-1,0.357,0.357,29,30,30,31,2,1,5.0,1.0,,1.0,2.33,-0.35,0.35,21.8,,,,,
FF,2025-09-25,88.1,-1.42,5.66,"Ober, Bailey",543309,641927,strikeout_double_play,swinging_strike,,,,,6,"Kyle Higashioka strikes out swinging and Alejandro Osuna caught stealing 2nd, catcher Christian Vázquez to second baseman Kody Clemens to catcher Christian Vázquez.",R,R,R,TEX,MIN,S,2.0,,3,2,2025,-0.87,1.32,0.3416803667117812,2.7884781408105828,,,696030.0,0,5,Bot,,,,,,,6.181202751435287,-128.0551996514552,-3.5799917437445177,-10.897797450648431,29.936423718597585,-17.179245881023107,3.51,1.69,,,,88.7,2309,7.1,776183,543877,666397,665019,668904,686797,668885,621439,676812,53.45,,0.0,0.0,1.0,0.0,0.0,,34,10,4-Seam Fastball,0,1,0,1,1,0,0,1,Strategic,Strategic,215,-0.126,-0.315,74.4,7.0,,0.315,,-1,-1,0.483,0.483,29,35,30,35,2,1,5.0,2.0,,2.0,1.66,0.87,0.87,22.1,9.497328079234745,-1.43353777794214,32.548130107283846,35.43847172036838,23.625157282449955
