pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
ST,2025-09-27,80.9,-3.18,5.46,"King, Michael",680728,650633,walk,ball,,,,,11,Adrian Del Castillo walks. Gabriel Moreno to 2nd.,R,L,R,SD,AZ,B,,,3,2,2025,1.25,0.34,-1.7515663640673544,3.0710997803500644,,,672515.0,2,3,Top,,,,,,,0.7893425478314449,-117.7547593234544,0.7139929041384265,11.338940538856145,24.95768895942492,-29.44243302314868,3.32775344906657,1.54885559891391,,,,79.9,2714,5.9,776152,553869,656811,630105,578428,593428,657757,701538,665487,54.64,,0.691497,0.7,1.0,0.0,0.0,,24,6,Sweeper,5,0,0,5,0,5,0,5,Infield shade,Standard,77,-0.011,0.24,,,,-0.24,,5,-5,0.919,0.0809999999999999,30,25,30,26,2,1,6.0,1.0,5,,3.18,-1.25,1.25,26.6,,,,,
FF,2025-09-27,93.8,-2.85,5.66,"King, Michael",680728,650633,,foul,,,,,11,Foul,R,L,R,SD,AZ,S,,,3,1,2025,-0.9,1.23,-0.8855206338239084,2.5610520839898285,,,672515.0,2,3,Top,,,,,,,7.040670861524029,-136.30552660400969,-4.904855887747763,-12.825843142520531,33.662226782258756,-15.960178448686278,3.43,1.6,213.0,75.3,48.0,92.9,2339,6.1,776152,553869,656811,630105,578428,593428,657757,701538,665487,54.39,,,,,,,,24,5,4-Seam Fastball,5,0,0,5,0,5,0,5,Infield shade,Standard,233,0.003,-0.094,69.9,7.3,,0.094,88.0,5,-5,0.916,0.0839999999999999,30,25,30,26,2,1,6.0,1.0,5,,1.39,0.9,-0.9,34.2,10.176783342395725,2.159718038118424,29.310721870840723,45.89765340111301,29.612980538666257
FF,2025-09-27,92.3,-2.94,5.62,"King, Michael",680728,650633,,called_strike,,,,,1,Called Strike,R,L,R,SD,AZ,S,,,3,0,2025,-0.76,1.37,-0.4366303892012312,3.1338203986071154,,,672515.0,2,3,Top,,,,,,,7.966005612226504,-134.04131713935652,-3.37721962938575,-10.982903697933011,32.098308114780814,-15.205023638501531,3.40443545432527,1.60000052221852,,,,91.3,2313,6.0,776152,553869,656811,630105,578428,593428,657757,701538,665487,54.47,,,,,,,,24,4,4-Seam Fastball,5,0,0,5,0,5,0,5,Infield shade,Standard,225,0.003,-0.048,,,,0.048,,5,-5,0.913,0.0869999999999999,30,25,30,26,2,1,6.0,1.0,5,,1.34,0.76,-0.76,33.5,,,,,
SI,2025-09-27,92.1,-3.08,5.28,"King, Michael",680728,650633,,ball,,,,,14,Ball,R,L,R,SD,AZ,B,,,2,0,2025,-1.39,-0.18,1.5485962213816415,1.769550302952196,,,672515.0,2,3,Top,,,,,,,14.633715822238214,-133.325543623778,-2.5708148795297205,-19.86491056586183,30.798825118158625,-33.91710139482381,3.27663658742782,1.65114214486987,,,,91.0,2137,6.1,776152,553869,656811,630105,578428,593428,657757,701538,665487,54.41,,,,,,,,24,3,Sinker,5,0,0,5,0,5,0,5,Infield shade,Standard,239,-0.004,0.083,,,,-0.083,,5,-5,0.917,0.0829999999999999,30,25,30,26,2,1,6.0,1.0,5,,2.91,1.39,-1.39,22.8,,,,,
CH,2025-09-27,85.8,-3.19,5.16,"King, Michael",680728,650633,,ball,,,,,11,Ball,R,L,R,SD,AZ,B,,,1,0,2025,-1.2,0.4,-1.983095111606808,3.055537619874759,,,672515.0,2,3,Top,,,,,,,5.255448608253838,-124.9201228850184,0.4448830543960108,-13.584442922370698,25.0233596994708,-28.244597660286903,3.33887795181835,1.5739538186508,,,,85.7,1977,6.2,776152,553869,656811,630105,578428,593428,657757,701538,665487,54.35,,,,,,,,24,2,Changeup,5,0,0,5,0,5,0,5,Infield shade,Standard,260,-0.003,0.048,,,,-0.048,,5,-5,0.92,0.0799999999999999,30,25,30,26,2,1,6.0,1.0,5,,2.69,1.2,-1.2,17.3,,,,,
CH,2025-09-27,86.7,-3.17,5.2,"King, Michael",680728,650633,,ball,,,,,14,Ball,R,L,R,SD,AZ,B,,,0,0,2025,-1.2,0.61,1.0764893681968168,1.6715278057689995,,,672515.0,2,3,Top,,,,,,,12.541413574209932,-125.63378409394664,-3.4597413876263534,-15.112367848535602,23.344431256398213,-25.197956741345337,3.44301834322206,1.59999959683813,,,,86.7,1990,6.3,776152,553869,656811,630105,578428,593428,657757,701538,665487,54.19,,,,,,,,24,1,Changeup,5,0,0,5,0,5,0,5,Infield shade,Standard,252,-0.001,0.035,,,,-0.035,,5,-5,0.921,0.0789999999999999,30,25,30,26,2,1,6.0,1.0,5,,2.43,1.2,-1.2,18.1,,,,,
SI,2025-09-27,92.8,-3.21,5.36,"King, Michael",672515,650633,walk,ball,,,,,13,Gabriel Moreno walks.,R,R,R,SD,AZ,B,,,3,0,2025,-1.57,0.27,-1.1339991517161625,2.1040068081595424,,,,2,3,Top,,,,,,,8.659648451140294,-134.88206451082038,-3.072784147222862,-21.086911641848086,30.772928511740385,-28.382256711694534,3.27440746068023,1.50560464570724,,,,91.8,2212,5.9,776152,553869,656811,630105,578428,593428,657757,701538,665487,54.62,,0.691497,0.7,1.0,0.0,0.0,,23,4,Sinker,5,0,0,5,0,5,0,5,Standard,Standard,237,-0.003,0.103,,,,-0.103,,5,-5,0.924,0.0759999999999999,30,25,30,25,2,1,6.0,1.0,5,1.0,2.39,1.57,1.57,21.7,,,,,
FF,2025-09-27,93.7,-2.89,5.76,"King, Michael",672515,650633,,ball,,,,,12,Ball,R,R,R,SD,AZ,B,,,2,0,2025,-0.67,1.39,0.3368142922911151,3.486744652357747,,,,2,3,Top,,,,,,,9.72874071139305,-136.07835403673366,-3.1530900123746997,-10.487496187521394,30.91454857078505,-14.35791305853712,3.24882093402377,1.4799995410338,,,,92.8,2383,6.0,776152,553869,656811,630105,578428,593428,657757,701538,665487,54.54,,,,,,,,23,3,4-Seam Fastball,5,0,0,5,0,5,0,5,Standard,Standard,214,-0.002,0.121,,,,-0.121,,5,-5,0.926,0.0739999999999999,30,25,30,25,2,1,6.0,1.0,5,1.0,1.22,0.67,0.67,33.0,,,,,
ST,2025-09-27,81.6,-3.12,5.35,"King, Michael",672515,650633,,ball,,,,,14,Ball,R,R,R,SD,AZ,B,,,1,0,2025,0.99,0.19,0.8707193336359937,1.0920988097001525,,,,2,3,Top,,,,,,,7.002647320438919,-118.64030192555175,-3.3101846729411566,7.994091029609706,23.292629466705325,-29.92559879830111,3.32576888207399,1.50577924329858,,,,80.9,2939,5.9,776152,553869,656811,630105,578428,593428,657757,701538,665487,54.58,,,,,,,,23,2,Sweeper,5,0,0,5,0,5,0,5,Standard,Standard,60,-0.001,0.065,,,,-0.065,,5,-5,0.927,0.0729999999999999,30,25,30,25,2,1,6.0,1.0,5,1.0,3.24,-0.99,-0.99,22.2,,,,,
SI,2025-09-27,93.1,-3.33,5.26,"King, Michael",672515,650633,,ball,,,,,13,Ball,R,R,R,SD,AZ,B,,,0,0,2025,-1.61,0.02,-1.207549367752843,2.2605386039753665,,,,2,3,Top,,,,,,,8.886751497333812,-135.2254153373866,-1.9042408051309951,-21.66823953522155,30.76909573970478,-31.715992148910555,3.27422769603222,1.479998939129,,,,92.2,2251,6.0,776152,553869,656811,630105,578428,593428,657757,701538,665487,54.55,,,,,,,,23,1,Sinker,5,0,0,5,0,5,0,5,Standard,Standard,239,-0.001,0.037,,,,-0.037,,5,-5,0.928,0.0719999999999999,30,25,30,25,2,1,6.0,1.0,5,1.0,2.63,1.61,1.61,17.1,,,,,
