pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2025-09-23,90.9,1.76,6.12,"Springs, Jeffrey",621043,605488,field_out,hit_into_play,,,,,6.0,Carlos Correa lines out sharply to center fielder Lawrence Butler.,R,R,L,ATH,HOU,X,8.0,line_drive,2,2,2025,0.81,1.52,0.636224636128035,2.815335529119261,,,,2,5,Top,114.51,57.84,,,,,-4.560312792962506,-132.2170191644352,-5.6035624741206425,10.481136224560176,30.128913618453833,-13.342927337237096,3.52,1.63,351.0,106.9,15.0,91.0,2232.0,6.5,776208,669127,701762,687231,695391,805779,691016,671732,666126,53.96,0.63,0.702,0.0,1.0,0.0,0.0,5.0,38,5,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,142.0,0.013,-0.224,77.3,6.7,1.016,0.224,106.9,1,-1,0.695,0.305,32,30,33,31,3,2,7.0,2.0,,1.0,1.25,0.81,-0.81,51.2,2.8160226069841414,5.615812153101375,28.654846842760755,43.82255709746897,25.490232161163966
FF,2025-09-23,90.2,1.97,6.13,"Springs, Jeffrey",621043,605488,,swinging_strike,,,,,5.0,Swinging Strike,R,R,L,ATH,HOU,S,,,2,1,2025,0.86,1.58,0.1168620324690107,2.743663081522561,,,,2,5,Top,,,,,,,-6.4642340570792145,-131.06627984402638,-5.787799843571135,11.362563215289876,29.69377255096233,-12.91722411766516,3.52,1.63,,,,90.3,2301.0,6.6,776208,669127,701762,687231,695391,805779,691016,671732,666126,53.92,,,,,,,,38,4,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,145.0,0.004,-0.073,76.1,6.7,,0.073,,1,-1,0.691,0.309,32,30,33,31,3,2,7.0,2.0,,1.0,1.24,0.86,-0.86,49.9,10.319788356709724,-0.0196086819543012,36.77104066385792,38.76343074573639,28.40431260313384
CH,2025-09-23,78.8,2.23,6.37,"Springs, Jeffrey",621043,605488,,ball,,,,,14.0,Ball,R,R,L,ATH,HOU,B,,,1,1,2025,1.21,0.71,0.3146771572050442,0.4833333857871884,,,,2,5,Top,,,,,,,-6.347648737177534,-114.3493753489467,-7.174697416113641,11.807872784524456,22.36563185624329,-24.74137404054146,3.63858894323922,1.70756094461095,,,,78.0,1438.0,6.0,776208,669127,701762,687231,695391,805779,691016,671732,666126,54.48,,,,,,,,38,3,Changeup,2,1,1,2,1,2,1,2,Standard,Standard,130.0,-0.003,0.053,,,,-0.053,,1,-1,0.694,0.306,32,30,33,31,3,2,7.0,2.0,,1.0,3.0,1.21,-1.21,39.9,,,,,
FC,2025-09-23,86.7,2.39,6.07,"Springs, Jeffrey",621043,605488,,called_strike,,,,,2.0,Called Strike,R,R,L,ATH,HOU,S,,,1,0,2025,-0.23,0.7,-0.0847188762337157,3.652087478872311,,,,2,5,Top,,,,,,,-5.455037856097903,-126.3055610426786,-1.0436346404712866,-1.4549268799994393,24.54994642410052,-24.696344273423104,3.61698143989502,1.73465025041848,,,,87.2,2278.0,6.4,776208,669127,701762,687231,695391,805779,691016,671732,666126,54.08,,,,,,,,38,2,Cutter,2,1,1,2,1,2,1,2,Standard,Standard,167.0,0.003,-0.054,,,,0.054,,1,-1,0.691,0.309,32,30,33,31,3,2,7.0,2.0,,1.0,2.32,-0.23,0.23,43.6,,,,,
ST,2025-09-23,72.8,2.43,6.04,"Springs, Jeffrey",621043,605488,,ball,,,,,12.0,Ball,R,R,L,ATH,HOU,B,,,0,0,2025,-1.18,-0.68,1.6064248215302908,2.9792838140798272,,,,2,5,Top,,,,,,,0.3825270973361636,-105.95306952843892,2.481571777404132,-8.905998305096325,20.396569783481137,-37.934491035732094,3.52000021887215,1.67633845089056,,,,72.2,2401.0,6.1,776208,669127,701762,687231,695391,805779,691016,671732,666126,54.35,,,,,,,,38,1,Sweeper,2,1,1,2,1,2,1,2,Standard,Standard,306.0,-0.002,0.037,,,,-0.037,,1,-1,0.693,0.307,32,30,33,31,3,2,7.0,2.0,,1.0,5.02,-1.18,1.18,39.1,,,,,
FF,2025-09-23,90.2,2.04,6.13,"Springs, Jeffrey",514888,605488,field_out,hit_into_play,,,,,6.0,"Jose Altuve grounds out, shortstop Jacob Wilson to first baseman Nick Kurtz.",R,R,L,ATH,HOU,X,6.0,ground_ball,0,2,2025,0.75,1.57,0.7314947700340044,2.330560722828523,,,,1,5,Top,120.4,145.6,,,,,-4.873329310277111,-131.0280949535779,-6.792895321960365,9.727907375137756,31.029925353748013,-12.865725110947883,2.81,1.27,7.0,96.0,-20.0,90.2,2206.0,6.7,776208,669127,701762,687231,695391,805779,691016,671732,666126,53.81,0.109,0.102,0.0,1.0,0.0,0.0,2.0,37,3,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,142.0,0.014,-0.163,,,0.11,0.163,96.0,1,-1,0.679,0.3209999999999999,32,35,33,35,3,2,7.0,2.0,,1.0,1.27,0.75,-0.75,48.1,,,,,
FF,2025-09-23,89.9,1.78,6.19,"Springs, Jeffrey",514888,605488,,called_strike,,,,,6.0,Called Strike,R,R,L,ATH,HOU,S,,,0,1,2025,0.64,1.63,0.4368791261469974,2.168662079457219,,,,1,5,Top,,,,,,,-4.690873184138764,-130.62480411345044,-7.402831519089192,8.335199226072467,30.12624685725468,-12.137080098863583,2.98169931857476,1.32515328526715,,,,89.8,2132.0,6.5,776208,669127,701762,687231,695391,805779,691016,671732,666126,53.96,,,,,,,,37,2,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,144.0,0.006,-0.052,,,,0.052,,1,-1,0.673,0.3269999999999999,32,35,33,35,3,2,7.0,2.0,,1.0,1.22,0.64,-0.64,50.7,,,,,
FF,2025-09-23,89.5,2.08,6.16,"Springs, Jeffrey",514888,605488,,called_strike,,,,,12.0,Called Strike,R,R,L,ATH,HOU,S,,,0,0,2025,0.72,1.62,0.9184411895298508,2.7539942818100984,,,,1,5,Top,,,,,,,-4.385391438249165,-130.04898276939886,-5.741956757781343,9.09375270820111,30.722186949573032,-12.778705314350187,2.95762292968496,1.3800246237905,,,,89.2,2248.0,6.4,776208,669127,701762,687231,695391,805779,691016,671732,666126,54.05,,,,,,,,37,1,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,151.0,0.003,-0.039,,,,0.039,,1,-1,0.67,0.3299999999999999,32,35,33,35,3,2,7.0,2.0,,1.0,1.26,0.72,-0.72,50.2,,,,,
ST,2025-09-23,73.4,2.41,5.96,"Springs, Jeffrey",643289,605488,field_out,hit_into_play,,,,,8.0,Mauricio Dubón pops out to third baseman Brett Harris in foul territory.,R,R,L,ATH,HOU,X,5.0,popup,0,1,2025,-1.42,0.13,-0.1817688281770562,2.1042072828138836,,,,0,5,Top,85.99,177.81,,,,,-2.7804146103595735,-106.86091428636686,-0.63217336312427,-10.256890898053545,20.711353398582148,-31.274879154417327,3.41,1.66,114.0,84.0,68.0,72.9,2298.0,6.2,776208,669127,701762,687231,695391,805779,691016,671732,666126,54.31,0.005,0.005,0.0,1.0,0.0,0.0,3.0,36,2,Sweeper,2,1,1,2,1,2,1,2,Standard,Standard,304.0,0.027,-0.22,64.4,8.4,0.005,0.22,88.0,1,-1,0.643,0.357,32,30,33,31,2,1,7.0,2.0,,1.0,4.14,-1.42,1.42,39.0,24.021611464440305,-26.004173869010213,33.01310536310828,34.344099550894434,43.08813818150473
SL,2025-09-23,82.6,2.25,6.14,"Springs, Jeffrey",643289,605488,,called_strike,,,,,8.0,Called Strike,R,R,L,ATH,HOU,S,,,0,0,2025,-0.29,0.04,0.2462935467227811,1.639951122622532,,,,0,5,Top,,,,,,,-3.991836821325859,-120.28447259566202,-3.8053799349303032,-2.0200970209664275,23.75312423159865,-31.285175872664972,3.40999891989666,1.74610904876523,,,,82.6,2263.0,6.3,776208,669127,701762,687231,695391,805779,691016,671732,666126,54.19,,,,,,,,36,1,Slider,2,1,1,2,1,2,1,2,Standard,Standard,209.0,0.005,-0.039,,,,0.039,,1,-1,0.638,0.362,32,30,33,31,2,1,7.0,2.0,,1.0,3.3,-0.29,0.29,45.5,,,,,
FC,2025-09-23,87.5,2.19,5.97,"Springs, Jeffrey",701358,605488,strikeout,swinging_strike,,,,,12.0,Cam Smith strikes out swinging.,R,R,L,ATH,HOU,S,2.0,,2,2,2025,-0.44,0.74,0.3601384045652427,3.805747306879752,,,,2,4,Top,,,,,,,-3.512179836523219,-127.52676149054967,-0.6428073855515419,-4.059382150169695,25.4991792033533,-24.10841382801894,3.37,1.55,,,,87.7,2324.0,6.3,776208,669127,701762,687231,695391,805779,691016,671732,666126,54.21,,0.0,0.0,1.0,0.0,0.0,,30,5,Cutter,1,1,1,1,1,1,1,1,Standard,Standard,167.0,0.011,-0.224,67.2,5.8,,0.224,,0,0,0.549,0.4509999999999999,32,22,33,22,2,1,7.0,3.0,,1.0,2.22,-0.44,0.44,47.8,-0.9538977831968924,29.056540145910994,26.620611419771983,40.04586847443281,12.162029514913083
FF,2025-09-23,90.7,2.04,6.21,"Springs, Jeffrey",701358,605488,,foul,,,,,3.0,Foul,R,R,L,ATH,HOU,S,,,2,1,2025,0.69,1.39,0.3024189390389862,3.0567027229724606,,,,2,4,Top,,,,,,,-5.826175420947773,-131.88184987452755,-4.929040724412543,9.320870779085013,27.614571429487505,-15.104716109058934,3.37,1.55,161.0,79.1,71.0,90.8,2254.0,6.4,776208,669127,701762,687231,695391,805779,691016,671732,666126,54.12,,,,,,,,30,4,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,144.0,0.003,-0.073,80.4,7.0,,0.073,88.0,0,0,0.546,0.4539999999999999,32,22,33,22,2,1,7.0,3.0,,1.0,1.38,0.69,-0.69,54.2,8.238161309644731,4.891612737890308,30.84421439624887,40.16826457231657,30.55330787266189
